time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-01 00:00:00+00:00,287,18,70,33
2024-11-02 00:00:00+00:00,267,11,63,16
2024-11-03 00:00:00+00:00,251,14,48,18
2024-11-04 00:00:00+00:00,296,38,145,47
2024-11-05 00:00:00+00:00,307,24,230,67
2024-11-06 00:00:00+00:00,516,32,117,46
2024-11-07 00:00:00+00:00,447,26,221,54
2024-11-08 00:00:00+00:00,456,27,91,47
2024-11-09 00:00:00+00:00,241,13,45,18
2024-11-10 00:00:00+00:00,236,13,20,15
2024-11-11 00:00:00+00:00,319,23,135,48
2024-11-12 00:00:00+00:00,355,19,199,57
2024-11-13 00:00:00+00:00,698,49,114,56
2024-11-14 00:00:00+00:00,789,42,180,60
