time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-02 00:00:00+00:00,2128,110,658,107
2023-03-03 00:00:00+00:00,2291,110,621,104
2023-03-04 00:00:00+00:00,1854,89,146,35
2023-03-05 00:00:00+00:00,1906,93,200,43
2023-03-06 00:00:00+00:00,2077,111,652,116
2023-03-07 00:00:00+00:00,1970,110,816,112
2023-03-08 00:00:00+00:00,2133,118,635,100
2023-03-09 00:00:00+00:00,1971,118,790,128
2023-03-10 00:00:00+00:00,1902,106,631,113
2023-03-11 00:00:00+00:00,1770,86,108,21
2023-03-12 00:00:00+00:00,1743,86,67,27
2023-03-13 00:00:00+00:00,2053,111,719,109
2023-03-14 00:00:00+00:00,2928,114,600,111
2023-03-15 00:00:00+00:00,2663,110,722,112
