url_path,views_total,views_unique
/weaveworks/weave-gitops,1386,681
/weaveworks/weave-gitops/tree/main/charts/gitops-server,670,137
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,444,108
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,262,100
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,208,48
/weaveworks/weave-gitops/pulls,203,31
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,190,77
/weaveworks/weave-gitops/issues,183,73
/weaveworks/weave-gitops/releases,146,98
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,110,46
