referrer,views_total,views_unique
github.com,421,88
Google,95,39
thenewstack.io,62,46
fluxcd.io,29,26
infoworld.com,14,12
endtest.dev,9,9
pkg.go.dev,9,1
DuckDuckGo,8,2
mail.google.com,4,2
infoq.cn,3,2
