referrer,views_total,views_unique
Google,105,49
github.com,54,27
fluxcd.io,22,11
search.brave.com,4,4
DuckDuckGo,3,1
yandex.ru,3,1
chatgpt.com,2,1
Baidu,1,1
Bing,1,1
octopus.com,1,1
