url_path,views_total,views_unique
/weaveworks/weave-gitops,1306,639
/weaveworks/weave-gitops/tree/main/charts/gitops-server,498,106
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,350,91
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,219,97
/weaveworks/weave-gitops/issues,204,64
/weaveworks/weave-gitops/pulls,184,29
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,152,62
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,124,28
/weaveworks/weave-gitops/releases,123,69
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,106,46
