url_path,views_total,views_unique
/weaveworks/weave-gitops,957,527
/weaveworks/weave-gitops/tree/main/charts/gitops-server,289,59
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,175,76
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,157,39
/weaveworks/weave-gitops/issues,114,67
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,76,33
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,72,29
/weaveworks/weave-gitops/releases,70,50
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,69,20
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,54,23
