url_path,views_total,views_unique
/weaveworks/weave-gitops,1343,626
/weaveworks/weave-gitops/tree/main/charts/gitops-server,308,109
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,206,81
/weaveworks/weave-gitops/issues,203,55
/weaveworks/weave-gitops/search,194,24
/weaveworks/weave-gitops/pulls,189,27
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,159,100
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,109,89
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,105,47
/weaveworks/weave-gitops/actions,83,5
