url_path,views_total,views_unique
/weaveworks/weave-gitops,1203,629
/weaveworks/weave-gitops/tree/main/charts/gitops-server,613,112
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,413,100
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,222,99
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,194,43
/weaveworks/weave-gitops/issues,177,45
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,136,59
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,132,38
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,115,54
/weaveworks/weave-gitops/releases,114,66
