referrer,views_total,views_unique
github.com,483,54
Google,202,64
app.zenhub.com,42,1
thenewstack.io,32,18
fluxcd.io,17,12
infoworld.com,7,7
goodfirstissues.com,5,2
link.zhihu.com,4,3
www-infoworld-com.cdn.ampproject.org,4,3
app.snyk.io,3,3
