time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-08-22 00:00:00+00:00,95,26,30,14
2021-08-23 00:00:00+00:00,624,78,983,34
2021-08-24 00:00:00+00:00,371,69,324,37
2021-08-25 00:00:00+00:00,378,74,367,35
2021-08-26 00:00:00+00:00,560,69,562,37
2021-08-27 00:00:00+00:00,319,53,232,23
2021-08-28 00:00:00+00:00,86,17,24,8
2021-08-29 00:00:00+00:00,122,36,39,11
2021-08-30 00:00:00+00:00,425,41,365,17
2021-08-31 00:00:00+00:00,690,44,757,36
2021-09-01 00:00:00+00:00,382,39,529,30
2021-09-02 00:00:00+00:00,211,41,307,28
2021-09-03 00:00:00+00:00,487,35,389,28
2021-09-04 00:00:00+00:00,122,30,38,9
