referrer,views_total,views_unique
Google,614,221
fluxcd.io,234,61
github.com,162,45
thenewstack.io,41,11
DuckDuckGo,35,14
statics.teams.cdn.office.net,15,6
scholastic.atlassian.net,10,1
Bing,9,7
ya.ru,9,1
search.brave.com,8,6
