referrer,views_total,views_unique
github.com,619,50
Google,71,38
app.zenhub.com,52,9
fluxcd.io,38,20
infoworld.com,32,25
weave.works,22,12
itworld.co.kr,3,1
DuckDuckGo,2,2
ecosia.org,1,1
weaveworks.testspace.com,1,1
