url_path,views_total,views_unique
/weaveworks/weave-gitops,1029,501
/weaveworks/weave-gitops/tree/main/charts/gitops-server,399,93
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,255,65
/weaveworks/weave-gitops/pull/3779,242,3
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,198,85
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,160,76
/weaveworks/weave-gitops/pull/3779/files,141,3
/weaveworks/weave-gitops/pulls,140,21
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,138,35
/weaveworks/weave-gitops/issues,91,38
