referrer,views_total,views_unique
github.com,520,106
Google,498,164
fluxcd.io,96,45
mail.google.com,32,2
thenewstack.io,29,25
codefresh.io,16,8
bitbucket.corp.appdynamics.com,14,1
rajputvaibhav.medium.com,10,10
workspace.evermos.com,8,1
DuckDuckGo,7,5
