url_path,views_total,views_unique
/weaveworks/weave-gitops,1048,569
/weaveworks/weave-gitops/tree/main/charts/gitops-server,305,69
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,228,44
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,200,83
/weaveworks/weave-gitops/issues,112,64
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,108,40
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,103,41
/weaveworks/weave-gitops/releases,69,53
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,67,24
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,51,21
