time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-11-21 00:00:00+00:00,38,23,57,11
2021-11-22 00:00:00+00:00,449,20,794,41
2021-11-23 00:00:00+00:00,555,67,746,47
2021-11-24 00:00:00+00:00,374,72,474,51
2021-11-25 00:00:00+00:00,364,70,294,38
2021-11-26 00:00:00+00:00,142,58,168,36
2021-11-27 00:00:00+00:00,99,43,61,16
2021-11-28 00:00:00+00:00,84,38,43,11
2021-11-29 00:00:00+00:00,423,39,501,35
2021-11-30 00:00:00+00:00,381,46,519,46
2021-12-01 00:00:00+00:00,468,54,620,41
2021-12-02 00:00:00+00:00,673,47,809,45
2021-12-03 00:00:00+00:00,680,62,568,41
2021-12-04 00:00:00+00:00,166,57,61,15
