referrer,views_total,views_unique
Google,1288,248
github.com,566,95
fluxcd.io,213,108
Bing,84,13
DuckDuckGo,65,12
com.google.android.gm,18,2
rajputvaibhav.medium.com,12,5
go2.weave.works,11,8
search.brave.com,11,3
nvd.nist.gov,11,1
