url_path,views_total,views_unique
/weaveworks/weave-gitops,989,569
/weaveworks/weave-gitops/tree/main/charts/gitops-server,236,60
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,219,93
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,211,40
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,120,50
/weaveworks/weave-gitops/issues,112,68
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,109,44
/weaveworks/weave-gitops/releases,75,50
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,62,28
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,52,20
