referrer,views_total,views_unique
Google,1087,298
github.com,412,104
fluxcd.io,297,141
cncf.io,35,26
codefresh.io,22,12
Bing,19,6
StartPage,16,2
jira.bedag.ch,14,3
com.google.android.gm,13,3
thenewstack.io,10,6
