referrer,views_total,views_unique
Google,292,119
github.com,136,53
fluxcd.io,74,35
statics.teams.cdn.office.net,8,6
search.brave.com,6,4
Bing,4,3
DuckDuckGo,4,2
ecosia.org,4,1
chatgpt.com,3,1
news.ycombinator.com,2,2
