url_path,views_total,views_unique
/weaveworks/weave-gitops,829,487
/weaveworks/weave-gitops/tree/main/charts/gitops-server,237,57
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,178,72
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,145,44
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,98,44
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,93,40
/weaveworks/weave-gitops/issues,80,45
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,60,19
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,51,22
/weaveworks/weave-gitops/blob/main/doc/img/06-runtime.png,42,18
