url_path,views_total,views_unique
/weaveworks/weave-gitops,1574,905
/weaveworks/weave-gitops/tree/main/charts/gitops-server,459,96
/weaveworks/weave-gitops/issues,275,144
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,266,114
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,216,63
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,141,59
/weaveworks/weave-gitops/issues/4194,122,86
/weaveworks/weave-gitops/releases,118,72
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,107,47
/weaveworks/weave-gitops/tree/main/doc,102,32
