url_path,views_total,views_unique
/weaveworks/weave-gitops,1402,802
/weaveworks/weave-gitops/tree/main/charts/gitops-server,447,93
/weaveworks/weave-gitops/issues,244,126
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,224,62
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,219,96
/weaveworks/weave-gitops/issues/4194,128,89
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,122,52
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,105,26
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,104,46
/weaveworks/weave-gitops/releases,99,63
