time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-11-08 00:00:00+00:00,429,78,455,40
2021-11-09 00:00:00+00:00,620,78,631,37
2021-11-10 00:00:00+00:00,656,85,653,40
2021-11-11 00:00:00+00:00,306,67,297,33
2021-11-12 00:00:00+00:00,298,29,343,32
2021-11-13 00:00:00+00:00,116,12,178,13
2021-11-14 00:00:00+00:00,99,34,28,4
2021-11-15 00:00:00+00:00,297,48,463,35
2021-11-16 00:00:00+00:00,657,27,643,46
2021-11-17 00:00:00+00:00,778,12,474,50
2021-11-18 00:00:00+00:00,428,29,619,51
2021-11-19 00:00:00+00:00,690,47,750,37
2021-11-20 00:00:00+00:00,119,46,29,15
2021-11-21 00:00:00+00:00,36,21,56,10
