url_path,views_total,views_unique
/weaveworks/weave-gitops,1060,494
/weaveworks/weave-gitops/pulls,301,24
/weaveworks/weave-gitops/issues,275,52
/weaveworks/weave-gitops/tree/main/charts/gitops-server,119,50
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,97,62
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,72,67
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,69,34
/weaveworks/weave-gitops/releases,68,29
/weaveworks/weave-gitops/search,60,7
/weaveworks/weave-gitops/pull/3075,50,13
