referrer,views_total,views_unique
Google,496,182
github.com,397,93
fluxcd.io,84,50
git.dmm.com,33,1
thenewstack.io,30,27
mail.google.com,28,2
51cto.com,21,1
DuckDuckGo,20,6
rajputvaibhav.medium.com,13,11
codefresh.io,7,7
