url_path,views_total,views_unique
/weaveworks/weave-gitops,1370,820
/weaveworks/weave-gitops/tree/main/charts/gitops-server,402,85
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,250,112
/weaveworks/weave-gitops/issues,216,116
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,207,60
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,127,54
/weaveworks/weave-gitops/issues/4194,109,71
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,104,44
/weaveworks/weave-gitops/releases,85,58
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,79,23
