url_path,views_total,views_unique
/weaveworks/weave-gitops,1068,582
/weaveworks/weave-gitops/issues,203,42
/weaveworks/weave-gitops/pulls,195,26
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,164,110
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,114,105
/weaveworks/weave-gitops/tree/main/charts/gitops-server,107,54
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,68,35
/weaveworks/weave-gitops/releases,60,36
/weaveworks/weave-gitops/search,51,12
/weaveworks/weave-gitops/pull/3018,43,10
