url_path,views_total,views_unique
/weaveworks/weave-gitops,1041,495
/weaveworks/weave-gitops/pulls,235,36
/weaveworks/weave-gitops/tree/main/charts/gitops-server,163,56
/weaveworks/weave-gitops/issues,151,37
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,132,87
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,105,85
/weaveworks/weave-gitops/search,84,19
/weaveworks/weave-gitops/pull/2782,83,11
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,63,35
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,56,29
