referrer,views_total,views_unique
Google,452,165
github.com,312,96
fluxcd.io,63,44
git.dmm.com,49,2
thenewstack.io,25,23
DuckDuckGo,22,7
51cto.com,21,1
mail.google.com,13,2
rajputvaibhav.medium.com,10,10
codefresh.io,8,8
