referrer,views_total,views_unique
github.com,217,57
weave.works,51,41
Google,49,30
fluxcd.io,19,18
app.zenhub.com,10,4
search-dra.dt.dbankcloud.com,1,1
com.google.android.gm,1,1
admin.github.com,1,1
