time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-27 00:00:00+00:00,249,89,68,27
2026-04-28 00:00:00+00:00,367,112,49,26
2026-04-29 00:00:00+00:00,268,126,44,18
2026-04-30 00:00:00+00:00,197,93,26,16
2026-05-01 00:00:00+00:00,139,73,19,13
2026-05-02 00:00:00+00:00,161,67,58,13
2026-05-03 00:00:00+00:00,162,65,33,12
2026-05-04 00:00:00+00:00,199,97,34,16
2026-05-05 00:00:00+00:00,237,96,39,19
2026-05-06 00:00:00+00:00,210,107,34,26
2026-05-07 00:00:00+00:00,244,131,33,19
2026-05-08 00:00:00+00:00,221,118,72,24
2026-05-09 00:00:00+00:00,171,93,10,10
2026-05-10 00:00:00+00:00,157,88,10,8
