time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-30 00:00:00+00:00,125,67,77,16
2026-08-31 00:00:00+00:00,470,134,87,40
2026-09-01 00:00:00+00:00,406,113,91,50
2026-09-02 00:00:00+00:00,1552,123,41,31
2026-09-03 00:00:00+00:00,242,124,51,35
2026-09-04 00:00:00+00:00,152,93,46,31
2026-09-05 00:00:00+00:00,104,64,54,47
2026-09-06 00:00:00+00:00,169,82,47,28
2026-09-07 00:00:00+00:00,197,115,65,42
2026-09-08 00:00:00+00:00,244,113,91,51
2026-09-09 00:00:00+00:00,235,111,71,46
2026-09-10 00:00:00+00:00,336,127,73,42
2026-09-11 00:00:00+00:00,1923,166,56,43
2026-09-12 00:00:00+00:00,146,90,42,32
