time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-13 00:00:00+00:00,482,20,511.0,31.0
2021-09-14 00:00:00+00:00,464,77,478.0,38.0
2021-09-15 00:00:00+00:00,481,85,228.0,29.0
2021-09-16 00:00:00+00:00,610,73,,
2021-09-17 00:00:00+00:00,268,57,,
2021-09-18 00:00:00+00:00,155,48,,
2021-09-19 00:00:00+00:00,116,37,,
2021-09-20 00:00:00+00:00,227,57,,
2021-09-21 00:00:00+00:00,537,74,,
2021-09-22 00:00:00+00:00,464,79,,
2021-09-23 00:00:00+00:00,503,78,,
2021-09-24 00:00:00+00:00,329,65,,
2021-09-25 00:00:00+00:00,139,62,,
2021-09-26 00:00:00+00:00,88,37,,
