referrer,views_total,views_unique
Google,558,185
github.com,501,93
fluxcd.io,84,44
mail.google.com,35,1
thenewstack.io,33,28
rajputvaibhav.medium.com,18,16
codefresh.io,17,9
bitbucket.corp.appdynamics.com,8,1
DuckDuckGo,5,4
weaveworks.github.io,5,2
