referrer,views_total,views_unique
github.com,540,82
Google,160,74
thenewstack.io,37,33
fluxcd.io,27,22
infoworld.com,11,8
mail.google.com,9,1
app.snyk.io,7,2
DuckDuckGo,5,3
Baidu,3,3
endtest.dev,3,3
