referrer,views_total,views_unique
Google,770,162
github.com,335,129
fluxcd.io,85,42
rajputvaibhav.medium.com,47,19
thenewstack.io,25,19
DuckDuckGo,23,5
Bing,21,5
codefresh.io,15,12
com.google.android.gm,12,1
statics.teams.cdn.office.net,9,5
