url_path,views_total,views_unique
/weaveworks/weave-gitops,1388,611
/weaveworks/weave-gitops/tree/main/charts/gitops-server,252,99
/weaveworks/weave-gitops/pulls,206,29
/weaveworks/weave-gitops/issues,195,53
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,161,71
/weaveworks/weave-gitops/search,147,27
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,135,83
/weaveworks/weave-gitops/releases,106,60
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,102,81
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,93,39
