url_path,views_total,views_unique
/weaveworks/weave-gitops,732,470
/weaveworks/weave-gitops/tree/main/charts/gitops-server,225,49
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,168,70
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,132,31
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,92,37
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,91,37
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,76,19
/weaveworks/weave-gitops/issues,70,44
/weaveworks/weave-gitops/tree/main,48,25
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,47,19
