url_path,views_total,views_unique
/weaveworks/weave-gitops,1157,573
/weaveworks/weave-gitops/tree/main/charts/gitops-server,343,101
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,221,63
/weaveworks/weave-gitops/pulls,166,25
/weaveworks/weave-gitops/pull/3712,162,11
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,159,77
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,158,36
/weaveworks/weave-gitops/issues,117,39
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,115,65
/weaveworks/weave-gitops/pull/3714,109,11
