url_path,views_total,views_unique
/weaveworks/weave-gitops,968,563
/weaveworks/weave-gitops/tree/main/charts/gitops-server,227,57
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,223,95
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,189,41
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,121,50
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,114,46
/weaveworks/weave-gitops/issues,112,66
/weaveworks/weave-gitops/releases,76,52
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,62,27
/weaveworks/weave-gitops/tree/main/doc,54,15
