referrer,views_total,views_unique
Google,537,209
github.com,411,107
fluxcd.io,85,49
t.co,70,60
thenewstack.io,31,27
rajputvaibhav.medium.com,18,15
com.google.android.gm,11,3
weave.works,7,6
statics.teams.cdn.office.net,7,5
codefresh.io,5,4
