referrer,views_total,views_unique
Google,569,187
github.com,227,106
fluxcd.io,82,48
thenewstack.io,38,21
search.brave.com,35,4
rajputvaibhav.medium.com,20,18
youtube.com,12,6
statics.teams.cdn.office.net,9,7
wiki.bierochs.org,9,2
codefresh.io,6,6
