referrer,views_total,views_unique
github.com,161,40
fluxcd.io,39,32
Google,38,24
weave.works,36,25
app.zenhub.com,24,7
weaveworks.testspace.com,7,3
DuckDuckGo,3,2
mail.google.com,1,1
linkedin.com,1,1
