url_path,views_total,views_unique
/weaveworks/weave-gitops,156,131
/weaveworks/weave-gitops/releases,20,17
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,15,14
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,15,13
/weaveworks/weave-gitops/issues,12,9
/weaveworks/weave-gitops/pulls,8,5
/weaveworks/weave-gitops/tree/main,8,5
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,6,4
/weaveworks/weave-gitops/blob/main/doc/img/05-sources.png,5,5
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,4,4
