url_path,views_total,views_unique
/weaveworks/weave-gitops,982,556
/weaveworks/weave-gitops/tree/main/charts/gitops-server,245,59
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,212,39
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,207,85
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,111,45
/weaveworks/weave-gitops/issues,105,60
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,104,42
/weaveworks/weave-gitops/releases,62,48
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,56,23
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,49,20
