referrer,views_total,views_unique
github.com,457,58
Google,85,41
thenewstack.io,46,39
app.zenhub.com,33,3
fluxcd.io,27,18
link.zhihu.com,13,12
infoworld.com,6,5
console.dev,3,3
app.graphite.dev,3,1
l.facebook.com,1,1
