referrer,views_total,views_unique
Google,462,166
github.com,219,112
fluxcd.io,84,48
thenewstack.io,36,18
search.brave.com,31,5
rajputvaibhav.medium.com,15,13
youtube.com,15,8
wiki.bierochs.org,12,2
infoworld.com,8,7
weave.works,7,5
