referrer,views_total,views_unique
Google,300,105
fluxcd.io,109,36
github.com,54,27
Bing,33,10
DuckDuckGo,13,6
statics.teams.cdn.office.net,13,4
chatgpt.com,5,2
search.brave.com,4,3
ya.ru,4,2
karpenter.sh,4,1
