url_path,views_total,views_unique
/weaveworks/weave-gitops,729,458
/weaveworks/weave-gitops/tree/main/charts/gitops-server,201,52
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,160,78
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,120,34
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,113,48
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,106,45
/weaveworks/weave-gitops/issues,81,47
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,62,24
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,49,24
/weaveworks/weave-gitops/blob/main/doc/img/06-runtime.png,46,25
