referrer,views_total,views_unique
Google,1718,258
github.com,344,134
fluxcd.io,341,114
Bing,189,20
DuckDuckGo,68,5
statics.teams.cdn.office.net,23,5
cthub.internal.ericsson.com,22,2
thenewstack.io,17,13
codefresh.io,15,12
wiki.bierochs.org,14,2
