referrer,views_total,views_unique
Google,753,173
github.com,387,110
fluxcd.io,110,51
rajputvaibhav.medium.com,47,21
DuckDuckGo,25,6
thenewstack.io,24,18
codefresh.io,11,9
com.google.android.gm,11,1
statics.teams.cdn.office.net,9,5
wiki.bierochs.org,8,2
