url_path,views_total,views_unique
/weaveworks/weave-gitops,577,363
/weaveworks/weave-gitops/tree/main/charts/gitops-server,88,37
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,56,49
/weaveworks/weave-gitops/issues,48,34
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,48,29
/weaveworks/weave-gitops/releases,38,27
/weaveworks/weave-gitops/tree/main,33,17
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,31,27
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,21,9
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,19,13
