referrer,views_total,views_unique
Google,1372,231
github.com,351,102
fluxcd.io,190,100
Bing,155,13
DuckDuckGo,42,14
pkg.go.dev,27,2
statics.teams.cdn.office.net,20,9
com.google.android.gm,14,2
wiki.sits.no,12,1
wiki.bierochs.org,11,3
