referrer,views_total,views_unique
Google,493,180
github.com,217,104
fluxcd.io,80,48
thenewstack.io,36,18
search.brave.com,33,4
rajputvaibhav.medium.com,16,14
youtube.com,15,8
wiki.bierochs.org,12,2
statics.teams.cdn.office.net,10,8
infoworld.com,8,7
