referrer,views_total,views_unique
github.com,165,45
app.zenhub.com,43,10
weave.works,38,28
fluxcd.io,32,31
Google,26,21
weaveworks.testspace.com,5,1
coveralls.io,2,2
DuckDuckGo,2,1
mail.google.com,1,1
