referrer,views_total,views_unique
github.com,184,45
infoworld.com,96,82
Google,43,27
weave.works,38,36
fluxcd.io,16,16
www-infoworld-com.cdn.ampproject.org,10,8
oschina.net,3,3
app.zenhub.com,3,2
newreleases.io,1,1
search-dra.dt.dbankcloud.com,1,1
