referrer,views_total,views_unique
Google,522,174
github.com,230,107
fluxcd.io,58,42
git.dmm.com,47,2
thenewstack.io,24,21
t.co,19,12
DuckDuckGo,15,7
rajputvaibhav.medium.com,10,10
codefresh.io,7,7
weave.works,7,5
