referrer,views_total,views_unique
Google,1180,224
fluxcd.io,238,98
github.com,232,90
Bing,93,8
thenewstack.io,22,10
pkg.go.dev,21,1
DuckDuckGo,18,9
wiki.bierochs.org,16,2
statics.teams.cdn.office.net,12,6
wiki.sits.no,12,1
