referrer,views_total,views_unique
github.com,169,38
Google,118,34
thenewstack.io,27,16
app.zenhub.com,21,1
weave.works,18,1
fluxcd.io,17,12
infoworld.com,9,9
www-infoworld-com.cdn.ampproject.org,4,4
mail.google.com,3,1
goodfirstissues.com,3,1
