url_path,views_total,views_unique
/weaveworks/weave-gitops,1281,571
/weaveworks/weave-gitops/issues,235,50
/weaveworks/weave-gitops/pulls,194,24
/weaveworks/weave-gitops/tree/main/charts/gitops-server,184,85
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,138,63
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,121,82
/weaveworks/weave-gitops/releases,101,55
/weaveworks/weave-gitops/search,94,23
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,87,75
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,76,29
