time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-03 00:00:00+00:00,1274,177,218,53
2025-04-04 00:00:00+00:00,2484,249,303,56
2025-04-05 00:00:00+00:00,1728,148,24,15
2025-04-06 00:00:00+00:00,1432,121,68,24
2025-04-07 00:00:00+00:00,1581,245,144,56
2025-04-08 00:00:00+00:00,1891,230,328,51
2025-04-09 00:00:00+00:00,1290,212,260,69
2025-04-10 00:00:00+00:00,1942,233,210,50
2025-04-11 00:00:00+00:00,1411,259,142,54
2025-04-12 00:00:00+00:00,1045,100,60,10
2025-04-13 00:00:00+00:00,1529,149,170,25
2025-04-14 00:00:00+00:00,1359,202,105,50
2025-04-15 00:00:00+00:00,1367,199,160,50
2025-04-16 00:00:00+00:00,1240,259,159,55
