time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-30 00:00:00+00:00,4044,73,635,90
2024-01-31 00:00:00+00:00,4251,94,460,88
2024-02-01 00:00:00+00:00,4180,90,435,91
2024-02-02 00:00:00+00:00,4714,77,575,63
2024-02-03 00:00:00+00:00,3612,38,205,25
2024-02-04 00:00:00+00:00,3539,35,211,44
2024-02-05 00:00:00+00:00,4174,85,503,128
2024-02-06 00:00:00+00:00,3837,80,536,172
2024-02-07 00:00:00+00:00,3771,53,647,202
2024-02-08 00:00:00+00:00,4234,74,494,145
2024-02-09 00:00:00+00:00,4381,91,474,106
2024-02-10 00:00:00+00:00,3417,44,147,55
2024-02-11 00:00:00+00:00,3178,41,331,66
2024-02-12 00:00:00+00:00,3040,64,565,130
